날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2017-01-23,22,-8.2,,3.4,43.0,2000
2017-01-23,23,-8.8,,2.1,48.0,2000
2017-01-24,00,-9.5,,0.8,56.0,1893
2017-01-24,01,-10.0,,2.4,60.0,1694
2017-01-24,02,-10.2,,2.7,60.0,1599
2017-01-24,03,-10.4,,1.6,62.0,1541
2017-01-24,04,-11.3,,0.3,66.0,1433
2017-01-24,05,-11.2,,0.7,67.0,1409
2017-01-24,06,-11.3,,1.4,68.0,1515
2017-01-24,07,-11.1,,1.2,68.0,1525
2017-01-24,08,-11.2,,1.6,70.0,1332
2017-01-24,09,-9.8,,2.0,61.0,1402
2017-01-24,10,-7.7,,2.2,47.0,1813
2017-01-24,11,-6.0,,2.8,36.0,1530
2017-01-24,12,-5.2,,3.0,38.0,1431
2017-01-24,13,-4.1,,2.8,31.0,1609
2017-01-24,14,-2.5,,2.3,30.0,1846
2017-01-24,15,-2.1,,3.3,30.0,1971
2017-01-24,16,-1.7,,2.9,31.0,1854
2017-01-24,17,-2.0,,1.6,33.0,1862
2017-01-24,18,-3.9,,2.0,35.0,1929
2017-01-24,19,-4.8,,2.5,51.0,1638
2017-01-24,20,-5.5,,2.0,52.0,1146
2017-01-24,21,-5.8,,1.8,53.0,1894
2017-01-24,22,-6.4,,0.8,54.0,1831
2017-01-24,23,-7.3,,0.3,52.0,1831
2017-01-25,00,-7.5,,1.2,50.0,1852
2017-01-25,01,-8.2,,0.8,53.0,1731
2017-01-25,02,-8.5,,2.0,56.0,1712
2017-01-25,03,-9.1,,0.6,62.0,1690
2017-01-25,04,-9.6,,1.5,65.0,1234
2017-01-25,05,-9.5,,1.0,64.0,1353
2017-01-25,06,-10.1,,0.9,69.0,1317
2017-01-25,07,-10.2,,0.9,71.0,1249
2017-01-25,08,-10.2,,1.0,68.0,1212
2017-01-25,09,-9.3,,0.8,61.0,990
2017-01-25,10,-6.7,,1.0,52.0,882
2017-01-25,11,-2.7,,0.7,41.0,1199
2017-01-25,12,-1.3,,1.9,29.0,1788
2017-01-25,13,-1.6,,3.8,31.0,1876
2017-01-25,14,-0.3,,3.0,32.0,1762
2017-01-25,15,0.0,,3.0,32.0,1836
2017-01-25,16,0.1,,2.9,30.0,1760
2017-01-25,17,-0.4,,1.9,34.0,1513
2017-01-25,18,-2.1,,1.6,42.0,1641
2017-01-25,19,-2.9,,2.0,50.0,1732
2017-01-25,20,-3.7,,1.5,54.0,1629
2017-01-25,21,-4.3,,2.2,52.0,1567
2017-01-25,22,-5.0,,0.5,54.0,1556
2017-01-25,23,-5.6,,1.0,57.0,1502
2017-01-26,00,-5.8,,0.3,58.0,1449
2017-01-26,01,-6.1,,0.7,64.0,1380
2017-01-26,02,-6.5,,1.9,65.0,1315
2017-01-26,03,-6.9,,0.6,66.0,1361
2017-01-26,04,-7.3,,2.1,68.0,1225
2017-01-26,05,-7.6,,1.8,71.0,1188
2017-01-26,06,-7.8,,1.5,72.0,1158
2017-01-26,07,-7.8,,2.5,70.0,1150
2017-01-26,08,-7.6,,1.7,67.0,1187
2017-01-26,09,-6.4,,2.8,62.0,1104
2017-01-26,10,-4.1,,2.8,54.0,1038
2017-01-26,11,-2.1,,2.4,52.0,959
2017-01-26,12,-0.4,,2.2,46.0,936
2017-01-26,13,1.3,,1.5,46.0,902
2017-01-26,14,2.8,,1.9,45.0,927
2017-01-26,15,3.0,,1.1,51.0,906
2017-01-26,16,2.5,,3.1,59.0,691
2017-01-26,17,2.4,,2.1,61.0,609
2017-01-26,18,2.3,,2.3,61.0,605
2017-01-26,19,2.3,,1.6,67.0,543
2017-01-26,20,2.4,,3.4,70.0,501
2017-01-26,21,2.6,,3.2,72.0,494
2017-01-26,22,2.8,,3.8,74.0,521
2017-01-26,23,3.0,,5.1,78.0,574
2017-01-27,00,3.2,0.3,4.7,85.0,340
2017-01-27,01,3.0,,4.8,91.0,204
2017-01-27,02,2.7,,4.4,90.0,141
2017-01-27,03,1.5,3.0,5.9,82.0,634
2017-01-27,04,-0.7,,5.0,71.0,1621
2017-01-27,05,-2.2,,3.2,65.0,1392
2017-01-27,06,-3.4,,4.1,48.0,1193
2017-01-27,07,-4.2,,4.1,47.0,1189
2017-01-27,08,-4.8,,3.8,49.0,1191
2017-01-27,09,-4.8,,4.5,46.0,1067
2017-01-27,10,-4.0,,3.3,44.0,1126
2017-01-27,11,-3.4,,3.2,41.0,1136
2017-01-27,12,-2.4,,3.3,40.0,1573
2017-01-27,13,-0.8,,3.0,37.0,1383
2017-01-27,14,-0.3,,3.0,33.0,1762
2017-01-27,15,0.1,,3.5,31.0,1925
2017-01-27,16,0.1,,3.2,29.0,1997
2017-01-27,17,-0.7,,3.5,30.0,2000
2017-01-27,18,-2.1,,3.3,37.0,2000
2017-01-27,19,-2.8,,2.9,40.0,2000
2017-01-27,20,-3.5,,2.0,36.0,2000
2017-01-27,21,-4.2,,1.2,43.0,2000
2017-01-27,22,-4.6,,1.9,45.0,2000
2017-01-27,23,-5.2,,1.8,48.0,2000
2017-01-28,00,-5.6,,2.3,51.0,2000
2017-01-28,01,-6.1,,2.6,52.0,2000
2017-01-28,02,-6.5,,1.0,55.0,2000
2017-01-28,03,-7.1,,2.2,57.0,2000
2017-01-28,04,-7.3,,2.0,52.0,2000
2017-01-28,05,-7.9,,2.5,50.0,2000
2017-01-28,06,-8.0,,2.1,48.0,2000
2017-01-28,07,-8.2,,1.0,55.0,2000
2017-01-28,08,-8.1,,2.6,57.0,2000
2017-01-28,09,-6.8,,2.1,51.0,1991
2017-01-28,10,-4.0,,2.1,41.0,2000
2017-01-28,11,-1.5,,1.6,35.0,1973
2017-01-28,12,0.2,,1.0,28.0,1988
2017-01-28,13,2.6,,1.4,22.0,2000
2017-01-28,14,4.0,,2.0,21.0,2000
2017-01-28,15,4.0,,2.3,20.0,2000
2017-01-28,16,3.9,,2.6,20.0,2000
2017-01-28,17,3.5,,1.1,22.0,2000
2017-01-28,18,2.4,,0.6,29.0,2000
2017-01-28,19,1.7,,1.2,34.0,2000
2017-01-28,20,1.4,,1.7,32.0,2000
2017-01-28,21,1.3,,2.2,34.0,2000
2017-01-28,22,1.1,,2.0,33.0,2000
2017-01-28,23,1.1,,1.8,35.0,2000
2017-01-29,00,1.1,,1.8,37.0,2000
2017-01-29,01,1.0,,2.2,35.0,2000
2017-01-29,02,1.1,,1.3,40.0,2000
2017-01-29,03,1.1,,1.8,38.0,2000
2017-01-29,04,1.3,,2.6,35.0,2000
2017-01-29,05,1.3,,2.1,35.0,2000
2017-01-29,06,1.4,0.0,1.5,37.0,2000
2017-01-29,07,1.6,,2.4,37.0,2000
2017-01-29,08,1.5,,1.5,36.0,2000
2017-01-29,09,1.8,,0.9,40.0,2000
2017-01-29,10,2.2,,1.2,43.0,2000
2017-01-29,11,2.5,,1.1,62.0,1311
2017-01-29,12,1.7,0.2,1.1,81.0,304
2017-01-29,13,1.6,,2.6,89.0,409
2017-01-29,14,1.0,,2.0,91.0,251
2017-01-29,15,0.9,0.8,2.1,92.0,209
2017-01-29,16,0.6,,0.7,93.0,108
2017-01-29,17,0.7,,1.1,94.0,200
2017-01-29,18,0.5,1.8,0.9,94.0,171
2017-01-29,19,0.2,,2.2,95.0,157
2017-01-29,20,0.0,,2.1,95.0,176
2017-01-29,21,-0.2,1.3,2.0,95.0,241
2017-01-29,22,-0.4,,3.2,95.0,362
2017-01-29,23,-0.6,,2.6,94.0,508
2017-01-30,00,-0.9,0.4,3.7,92.0,621
2017-01-30,01,-1.1,,3.6,90.0,656
2017-01-30,02,-1.3,,2.8,88.0,774
2017-01-30,03,-1.8,0.1,5.1,86.0,523
2017-01-30,04,-2.7,,3.9,86.0,291
2017-01-30,05,-4.0,,3.9,85.0,337
2017-01-30,06,-4.4,,3.5,82.0,384
2017-01-30,07,-5.3,,4.1,81.0,407
2017-01-30,08,-5.9,,2.3,79.0,562
2017-01-30,09,-6.5,,4.1,70.0,1011
2017-01-30,10,-6.3,,5.1,62.0,1502
2017-01-30,11,-5.6,,4.7,58.0,1321
2017-01-30,12,-4.7,,3.7,52.0,1566
2017-01-30,13,-4.5,,3.7,50.0,1684
2017-01-30,14,-2.8,,2.8,49.0,1572
2017-01-30,15,-2.0,,2.8,47.0,1831
2017-01-30,16,-2.5,,3.1,48.0,1843
2017-01-30,17,-3.3,,3.2,47.0,1868
2017-01-30,18,-4.9,,2.9,49.0,1971
2017-01-30,19,-5.6,,3.1,48.0,1979
2017-01-30,20,-6.0,,2.7,48.0,2000
2017-01-30,21,-6.3,,2.6,50.0,1999
2017-01-30,22,-7.1,,1.7,53.0,2000
2017-01-30,23,-7.3,,3.3,50.0,2000
2017-01-31,00,-7.9,,0.9,55.0,2000
2017-01-31,01,-8.2,,1.9,55.0,2000
2017-01-31,02,-8.9,,1.6,55.0,2000
2017-01-31,03,-9.0,,1.9,56.0,2000
2017-01-31,04,-9.7,,1.1,60.0,2000
2017-01-31,05,-9.6,,1.2,59.0,2000
2017-01-31,06,-9.7,,1.7,63.0,2000
2017-01-31,07,-9.6,,1.1,63.0,2000
2017-01-31,08,-9.4,,0.7,60.0,2000
2017-01-31,09,-8.3,,0.8,56.0,2000
2017-01-31,10,-5.4,,0.7,47.0,1958
2017-01-31,11,-4.2,,2.3,34.0,1968
2017-01-31,12,-2.7,,1.1,31.0,1984
2017-01-31,13,-1.0,,1.5,27.0,1955
2017-01-31,14,-0.6,,2.4,29.0,1980
2017-01-31,15,-0.2,,2.9,29.0,1952
2017-01-31,16,-0.5,,2.6,28.0,2000
2017-01-31,17,-1.4,,2.2,27.0,2000
2017-01-31,18,-3.0,,2.4,33.0,2000
2017-01-31,19,-3.7,,2.0,34.0,2000
2017-01-31,20,-4.0,,2.3,38.0,2000
2017-01-31,21,-4.8,,1.2,43.0,2000
2017-01-31,22,-5.0,,2.5,44.0,2000
2017-01-31,23,-5.1,,1.9,44.0,2000
2017-02-01,00,-5.7,,0.8,47.0,2000
2017-02-01,01,-5.8,,0.6,46.0,2000
2017-02-01,02,-6.2,,0.3,47.0,2000
2017-02-01,03,-6.0,,0.6,51.0,2000
2017-02-01,04,-5.7,,0.0,57.0,2000
2017-02-01,05,-5.4,,0.9,55.0,2000
2017-02-01,06,-5.0,,0.4,58.0,2000
2017-02-01,07,-5.0,,1.1,61.0,2000
2017-02-01,08,-4.8,,1.6,64.0,1956
2017-02-01,09,-4.1,,3.6,61.0,1483
2017-02-01,10,-3.0,,2.8,57.0,1316
2017-02-01,11,-1.8,,2.6,46.0,1327
2017-02-01,12,-1.1,,4.3,33.0,1627
2017-02-01,13,-0.6,,4.5,32.0,1987
2017-02-01,14,-0.2,,4.4,31.0,2000
2017-02-01,15,-0.1,,4.5,30.0,1987
2017-02-01,16,0.1,,3.5,29.0,1985
2017-02-01,17,-0.7,,3.5,29.0,1988
2017-02-01,18,-2.6,,3.4,33.0,2000
2017-02-01,19,-3.5,,3.1,36.0,2000
2017-02-01,20,-4.4,,4.0,36.0,2000
2017-02-01,21,-5.4,,3.9,43.0,2000
2017-02-01,22,-6.4,,3.0,47.0,2000
2017-02-01,23,-6.9,,2.4,46.0,2000
2017-02-02,00,-7.4,,2.9,47.0,2000
2017-02-02,01,-7.5,,5.5,46.0,2000
2017-02-02,02,-7.7,,4.1,44.0,2000
2017-02-02,03,-8.1,,3.2,47.0,2000
2017-02-02,04,-8.6,,1.6,47.0,2000
2017-02-02,05,-8.9,,2.2,47.0,2000
2017-02-02,06,-8.9,,2.5,47.0,2000
2017-02-02,07,-9.2,,1.7,50.0,2000
2017-02-02,08,-9.1,,1.4,53.0,2000
2017-02-02,09,-7.7,,1.6,39.0,2000
2017-02-02,10,-4.7,,2.4,29.0,1983
2017-02-02,11,-2.2,,1.9,24.0,2000
2017-02-02,12,-0.8,,3.6,24.0,1968
2017-02-02,13,0.5,,3.4,33.0,1976
2017-02-02,14,1.3,,3.7,39.0,1964
2017-02-02,15,2.9,,3.7,42.0,1999
2017-02-02,16,3.0,,3.5,51.0,1977
2017-02-02,17,2.3,,2.9,56.0,1782
2017-02-02,18,1.2,,2.3,65.0,1612
2017-02-02,19,0.4,,2.7,71.0,1387
2017-02-02,20,0.3,,1.8,74.0,1249
2017-02-02,21,0.2,,2.1,76.0,1276
2017-02-02,22,0.6,,2.4,77.0,1329
2017-02-02,23,0.3,,2.1,80.0,1333
2017-02-03,00,-0.3,,1.4,83.0,1140
2017-02-03,01,-0.2,,1.7,78.0,1101
2017-02-03,02,0.2,,1.4,74.0,1123
2017-02-03,03,0.0,,0.4,75.0,1029
2017-02-03,04,-0.6,,0.8,77.0,1063
2017-02-03,05,-1.2,,0.5,78.0,900
2017-02-03,06,-1.8,,0.8,77.0,1004
2017-02-03,07,-2.1,,0.5,77.0,1011
2017-02-03,08,-2.3,,0.9,77.0,938
2017-02-03,09,-1.5,,0.5,69.0,855
2017-02-03,10,0.7,,1.6,64.0,741
2017-02-03,11,2.5,,1.0,57.0,821
2017-02-03,12,4.7,,2.8,51.0,794
2017-02-03,13,5.0,,2.5,45.0,891
2017-02-03,14,6.0,,2.8,43.0,764
2017-02-03,15,6.5,,3.0,41.0,824
2017-02-03,16,6.2,,3.0,47.0,762
2017-02-03,17,5.5,,2.1,50.0,755
2017-02-03,18,3.6,,2.6,60.0,777
2017-02-03,19,2.5,,1.9,67.0,750
2017-02-03,20,1.9,,1.4,70.0,647
2017-02-03,21,1.0,,2.2,75.0,553
2017-02-03,22,0.6,,0.1,77.0,526
2017-02-03,23,0.4,,1.0,78.0,503
2017-02-04,00,-0.2,,0.7,75.0,692
2017-02-04,01,-0.5,,1.1,78.0,580
2017-02-04,02,-0.9,,0.6,79.0,504
2017-02-04,03,-1.3,,0.5,82.0,461
2017-02-04,04,-1.7,,1.0,85.0,402
2017-02-04,05,-2.1,,1.8,86.0,363
2017-02-04,06,-2.5,,1.0,87.0,363
2017-02-04,07,-2.8,,0.8,87.0,368
2017-02-04,08,-2.9,,1.2,87.0,350
2017-02-04,09,-1.4,,1.9,75.0,447
2017-02-04,10,0.2,,1.9,73.0,414
2017-02-04,11,1.3,,2.7,69.0,486
2017-02-04,12,1.8,,2.1,69.0,507
2017-02-04,13,2.6,,2.2,62.0,522
2017-02-04,14,3.0,,0.6,59.0,566
2017-02-04,15,3.2,,1.8,58.0,494
2017-02-04,16,3.1,,1.9,58.0,462
2017-02-04,17,2.8,,2.3,58.0,522
2017-02-04,18,2.6,,1.5,59.0,493
2017-02-04,19,2.5,,2.1,62.0,484
2017-02-04,20,2.4,,2.3,64.0,451
2017-02-04,21,2.3,,1.5,64.0,423
2017-02-04,22,2.4,,2.6,61.0,462
2017-02-04,23,2.3,,2.5,59.0,517
2017-02-05,00,2.3,,1.8,61.0,481
2017-02-05,01,2.2,,1.6,61.0,440
2017-02-05,02,2.0,,1.2,61.0,440
2017-02-05,03,1.8,,1.6,63.0,425
2017-02-05,04,1.7,,0.9,64.0,426
2017-02-05,05,1.8,,1.2,61.0,485
2017-02-05,06,1.9,,0.3,60.0,551
2017-02-05,07,1.8,,0.6,61.0,558
2017-02-05,08,1.7,,1.0,64.0,467
2017-02-05,09,1.8,0.0,1.4,72.0,459
2017-02-05,10,2.0,,1.3,75.0,790
2017-02-05,11,2.1,,1.7,86.0,610
2017-02-05,12,2.0,0.4,3.1,89.0,443
2017-02-05,13,1.5,,3.0,91.0,347
2017-02-05,14,1.6,,2.5,91.0,422
2017-02-05,15,1.7,0.1,3.0,90.0,634
2017-02-05,16,1.8,,3.6,87.0,1135
2017-02-05,17,1.8,,3.8,86.0,835
2017-02-05,18,1.5,0.0,3.4,78.0,545
2017-02-05,19,1.2,,2.5,77.0,465
2017-02-05,20,0.6,,2.4,83.0,320
2017-02-05,21,0.2,,3.1,81.0,282
2017-02-05,22,-0.2,,2.4,80.0,268
2017-02-05,23,-0.8,,3.8,69.0,480
2017-02-06,00,-1.5,,2.5,69.0,538
2017-02-06,01,-1.8,,2.9,69.0,789
2017-02-06,02,-2.2,,2.9,69.0,794
2017-02-06,03,-2.5,,3.0,62.0,951
2017-02-06,04,-2.8,,3.7,58.0,1080
2017-02-06,05,-3.1,,3.7,56.0,1307
2017-02-06,06,-3.7,,1.7,59.0,1276
2017-02-06,07,-4.2,,2.9,60.0,1268
2017-02-06,08,-4.4,,3.0,60.0,1270
2017-02-06,09,-3.9,,2.2,55.0,1249
2017-02-06,10,-2.6,,3.7,49.0,1315
2017-02-06,11,-1.8,,2.7,47.0,1287
2017-02-06,12,-0.5,,3.5,42.0,1454
2017-02-06,13,0.1,,3.5,40.0,1535
2017-02-06,14,1.5,,3.0,37.0,1825
2017-02-06,15,2.1,,4.2,38.0,1657
2017-02-06,16,2.1,,3.1,36.0,1912
2017-02-06,17,1.8,,3.7,36.0,1913
2017-02-06,18,0.2,,3.5,47.0,2000
2017-02-06,19,-0.8,,3.6,50.0,2000
2017-02-06,20,-1.5,,1.8,52.0,2000
2017-02-06,21,-2.2,,3.7,52.0,2000
2017-02-06,22,-2.8,,2.1,53.0,2000
2017-02-06,23,-3.3,,1.8,53.0,2000
2017-02-07,00,-3.3,,1.9,53.0,2000
2017-02-07,01,-3.8,,0.5,56.0,2000
2017-02-07,02,-4.6,,0.6,56.0,2000
2017-02-07,03,-4.4,,1.4,57.0,2000
2017-02-07,04,-4.9,,1.3,59.0,2000
2017-02-07,05,-5.3,,0.2,57.0,2000
2017-02-07,06,-5.4,,0.4,57.0,2000
2017-02-07,07,-5.5,,0.8,55.0,2000
2017-02-07,08,-5.3,,0.7,54.0,2000
2017-02-07,09,-4.7,,1.8,50.0,1992
2017-02-07,10,-3.1,,1.8,43.0,1979
2017-02-07,11,-2.1,,1.7,39.0,1873
2017-02-07,12,-0.9,,1.4,37.0,1853
2017-02-07,13,1.0,,0.9,34.0,1879
2017-02-07,14,1.6,,1.0,33.0,1841
2017-02-07,15,2.7,,1.2,31.0,1846
2017-02-07,16,1.9,,2.6,34.0,1763
2017-02-07,17,1.7,,3.1,34.0,1843
2017-02-07,18,0.6,,1.7,38.0,1896
2017-02-07,19,-0.2,,2.6,42.0,1955
2017-02-07,20,-1.0,,2.4,45.0,1939
2017-02-07,21,-1.3,,2.5,44.0,1856
2017-02-07,22,-1.7,,1.5,46.0,1869
2017-02-07,23,-1.9,,2.6,44.0,1954
2017-02-08,00,-2.6,,1.2,49.0,1929
2017-02-08,01,-3.0,,0.5,52.0,1857
2017-02-08,02,-3.3,,0.7,55.0,1741
2017-02-08,03,-3.9,,1.6,60.0,1507
2017-02-08,04,-4.3,,1.3,64.0,1464
2017-02-08,05,-4.6,,1.6,65.0,1509
2017-02-08,06,-4.7,,1.0,64.0,1498
2017-02-08,07,-4.8,,2.1,65.0,1495
2017-02-08,08,-4.8,,1.7,64.0,1370
2017-02-08,09,-3.7,,1.6,60.0,1236
2017-02-08,10,-1.5,,0.3,54.0,1103
2017-02-08,11,-0.5,,1.3,48.0,1361
2017-02-08,12,0.0,,2.1,41.0,1304
2017-02-08,13,0.2,,2.9,41.0,1560
2017-02-08,14,0.4,,3.7,36.0,1348
2017-02-08,15,0.2,,3.3,34.0,1564
2017-02-08,16,0.0,,3.4,37.0,1529
2017-02-08,17,-0.2,,2.4,41.0,1533
2017-02-08,18,-0.6,,2.5,43.0,1769
2017-02-08,19,-0.9,,3.1,43.0,2000
2017-02-08,20,-1.4,,2.2,48.0,2000
2017-02-08,21,-1.7,,4.7,46.0,1998
2017-02-08,22,-2.4,,3.0,50.0,2000
2017-02-08,23,-2.9,,2.5,49.0,2000
2017-02-09,00,-3.5,,2.5,53.0,2000
2017-02-09,01,-3.7,,2.5,57.0,1990
2017-02-09,02,-4.1,,2.6,59.0,1885
2017-02-09,03,-4.6,,3.0,60.0,1591
2017-02-09,04,-5.1,,3.6,60.0,1489
2017-02-09,05,-5.7,,3.2,59.0,1650
2017-02-09,06,-6.1,,3.3,57.0,1674
2017-02-09,07,-6.6,,3.6,56.0,1656
2017-02-09,08,-6.9,,4.1,54.0,1834
2017-02-09,09,-6.1,,2.9,46.0,1874
2017-02-09,10,-5.2,,5.1,43.0,1756
2017-02-09,11,-4.4,,4.4,40.0,1825
2017-02-09,12,-3.9,,6.3,35.0,1828
2017-02-09,13,-2.5,,4.3,32.0,1962
2017-02-09,14,-2.4,,3.7,34.0,1912
2017-02-09,15,-3.3,,4.5,36.0,1969
2017-02-09,16,-3.9,,3.7,41.0,2000
2017-02-09,17,-3.5,,3.6,38.0,2000
2017-02-09,18,-5.0,,5.3,40.0,2000
2017-02-09,19,-5.4,,3.4,40.0,2000
2017-02-09,20,-5.9,,4.6,43.0,2000
2017-02-09,21,-6.3,,3.6,47.0,2000
2017-02-09,22,-6.5,,2.9,48.0,2000
2017-02-09,23,-6.9,,1.9,51.0,2000
2017-02-10,00,-7.0,,3.4,55.0,2000
2017-02-10,01,-6.8,,4.6,49.0,2000
2017-02-10,02,-7.2,,3.6,52.0,2000
2017-02-10,03,-7.7,,3.6,54.0,2000
2017-02-10,04,-8.2,,2.8,55.0,1985
2017-02-10,05,-8.5,,4.7,51.0,2000
2017-02-10,06,-8.8,,2.9,51.0,2000
2017-02-10,07,-9.2,,3.9,49.0,2000
2017-02-10,08,-9.3,,4.4,49.0,2000
2017-02-10,09,-8.5,,3.4,45.0,1952
2017-02-10,10,-7.8,,5.7,40.0,1885
2017-02-10,11,-6.5,,4.2,39.0,1828
2017-02-10,12,-5.6,,4.8,35.0,1979
2017-02-10,13,-4.2,,4.6,32.0,1982
2017-02-10,14,-3.2,,4.7,31.0,1989
2017-02-10,15,-3.4,,5.4,31.0,2000
2017-02-10,16,-2.6,,4.1,31.0,2000
2017-02-10,17,-3.2,,4.7,34.0,2000
2017-02-10,18,-4.9,,4.4,40.0,2000
2017-02-10,19,-6.2,,4.4,43.0,2000
2017-02-10,20,-6.8,,3.9,46.0,2000
2017-02-10,21,-7.1,,3.6,49.0,1995
2017-02-10,22,-7.2,,4.5,51.0,2000
2017-02-10,23,-7.1,,3.0,50.0,2000
2017-02-11,00,-7.2,,3.1,49.0,2000
2017-02-11,01,-7.4,,2.0,49.0,2000
2017-02-11,02,-7.8,,1.4,49.0,2000
2017-02-11,03,-8.3,,0.8,51.0,2000
2017-02-11,04,-8.7,,0.9,52.0,2000
2017-02-11,05,-9.2,,1.1,53.0,2000
2017-02-11,06,-9.1,,2.0,53.0,2000
2017-02-11,07,-9.1,,1.9,53.0,2000
2017-02-11,08,-9.0,,1.8,52.0,1989
2017-02-11,09,-7.7,,2.5,47.0,1813
2017-02-11,10,-6.5,,3.9,45.0,1907
2017-02-11,11,-5.1,,3.4,40.0,1794
2017-02-11,12,-3.9,,3.0,37.0,1910
2017-02-11,13,-2.4,,4.4,36.0,1859
2017-02-11,14,-1.4,,4.2,34.0,1979
2017-02-11,15,-0.1,,4.2,33.0,1975
2017-02-11,16,0.4,,4.3,35.0,2000
2017-02-11,17,-0.1,,4.1,40.0,2000
2017-02-11,18,-1.6,,3.2,44.0,2000
2017-02-11,19,-2.2,,2.5,48.0,2000
2017-02-11,20,-2.8,,2.4,49.0,2000
2017-02-11,21,-3.3,,2.7,51.0,2000
2017-02-11,22,-3.6,,2.7,51.0,2000
2017-02-11,23,-4.2,,3.2,45.0,2000
2017-02-12,00,-4.8,,3.8,47.0,2000
2017-02-12,01,-5.2,,2.5,49.0,2000
2017-02-12,02,-5.8,,1.5,52.0,2000
2017-02-12,03,-6.3,,2.1,53.0,2000
2017-02-12,04,-6.8,,1.6,56.0,2000
2017-02-12,05,-6.6,,2.2,58.0,2000
2017-02-12,06,-6.9,,1.3,63.0,2000
2017-02-12,07,-7.3,,0.9,64.0,1997
2017-02-12,08,-7.3,,0.7,63.0,1809
2017-02-12,09,-5.1,,1.0,53.0,1972
2017-02-12,10,-2.4,,2.5,45.0,1930
2017-02-12,11,0.3,,1.8,37.0,1961
2017-02-12,12,0.3,,4.2,34.0,1970
2017-02-12,13,2.5,,2.7,31.0,2000
2017-02-12,14,3.5,,3.0,31.0,1876
2017-02-12,15,3.6,,4.3,33.0,1996
2017-02-12,16,3.9,,3.6,33.0,2000
2017-02-12,17,3.3,,2.5,35.0,2000
2017-02-12,18,1.1,,1.9,43.0,2000
2017-02-12,19,-0.2,,2.1,52.0,1999
2017-02-12,20,-0.9,,2.0,59.0,1988
2017-02-12,21,-1.5,,1.6,62.0,1990
2017-02-12,22,-1.8,,1.8,64.0,2000
2017-02-12,23,-2.3,,0.5,68.0,2000
2017-02-13,00,-3.0,,0.9,69.0,1975
2017-02-13,01,-3.6,,1.0,74.0,1976
2017-02-13,02,-3.7,,2.0,57.0,2000
2017-02-13,03,-4.2,,1.2,52.0,1900
2017-02-13,04,-4.5,,0.3,51.0,2000
2017-02-13,05,-4.8,,0.6,53.0,2000
2017-02-13,06,-5.1,,0.2,62.0,2000
2017-02-13,07,-5.3,,1.0,62.0,2000
2017-02-13,08,-5.3,,0.8,64.0,1993
2017-02-13,09,-3.9,,1.6,61.0,1571
2017-02-13,10,-1.2,,1.4,55.0,1264
2017-02-13,11,1.7,,1.5,43.0,1383
2017-02-13,12,2.9,,0.8,34.0,1929
2017-02-13,13,4.6,,2.4,35.0,1874
2017-02-13,14,5.6,,2.2,38.0,1615
2017-02-13,15,5.2,,3.7,50.0,1455
2017-02-13,16,4.4,,2.0,56.0,1420
2017-02-13,17,4.2,,2.0,59.0,1346
2017-02-13,18,3.7,,2.3,64.0,1465
2017-02-13,19,2.9,,1.8,69.0,1460
2017-02-13,20,2.6,,2.3,70.0,1294
2017-02-13,21,2.2,,1.7,75.0,1096
2017-02-13,22,1.8,,1.7,78.0,926
2017-02-13,23,0.8,,1.9,76.0,986
2017-02-14,00,-0.2,,2.3,79.0,940
2017-02-14,01,-0.7,,3.8,77.0,899
2017-02-14,02,-0.9,,3.6,70.0,1048
2017-02-14,03,-1.8,,3.4,65.0,1194
2017-02-14,04,-2.3,,3.0,63.0,1298
2017-02-14,05,-2.9,,3.0,61.0,1383
2017-02-14,06,-2.9,,3.4,58.0,1423
2017-02-14,07,-3.8,,1.4,57.0,1401
2017-02-14,08,-3.9,,0.4,54.0,1340
2017-02-14,09,-2.4,,2.3,42.0,1513
2017-02-14,10,-0.6,,2.6,36.0,1437
2017-02-14,11,0.8,,3.0,31.0,1519
2017-02-14,12,2.2,,2.5,27.0,1399
2017-02-14,13,4.4,,1.9,24.0,1683
2017-02-14,14,5.8,,3.6,24.0,1728
2017-02-14,15,6.1,,1.9,22.0,1930
2017-02-14,16,5.8,,2.6,24.0,1900
2017-02-14,17,5.5,,3.0,25.0,1851
2017-02-14,18,3.5,,3.7,32.0,1971
2017-02-14,19,1.7,,3.4,41.0,1833
2017-02-14,20,0.3,,2.9,46.0,1996
2017-02-14,21,-0.6,,3.1,56.0,1935
2017-02-14,22,-0.9,,1.1,61.0,1884
2017-02-14,23,-1.4,,0.3,62.0,1961
2017-02-15,00,-1.7,,0.7,66.0,1621
2017-02-15,01,-2.0,,0.2,68.0,1661
2017-02-15,02,-2.3,,0.6,69.0,1483
2017-02-15,03,-2.5,,0.6,65.0,1615
2017-02-15,04,-3.0,,0.8,65.0,1590
2017-02-15,05,-3.2,,0.6,66.0,1550
2017-02-15,06,-3.7,,2.1,70.0,1352
2017-02-15,07,-3.8,,1.1,71.0,1258
2017-02-15,08,-3.7,,1.1,70.0,1176
2017-02-15,09,-2.2,,1.6,63.0,1053
2017-02-15,10,0.0,,1.6,56.0,1051
2017-02-15,11,3.3,,1.4,52.0,1375
2017-02-15,12,5.0,,1.9,42.0,1416
2017-02-15,13,6.4,,2.5,37.0,1628
2017-02-15,14,7.5,,2.6,35.0,1437
2017-02-15,15,7.9,,3.0,32.0,1119
