날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2018-01-24,08,-16.2,,1.6,30,2000,0.9
2018-01-24,09,-15.8,,3.4,27,2000,0.9
2018-01-24,10,-14.5,,4.6,24,1902,0.9
2018-01-24,11,-13.1,,3.8,25,1964,0.9
2018-01-24,12,-12.2,,4.0,26,2000,0.9
2018-01-24,13,-12.0,,6.0,25,1887,0.9
2018-01-24,14,-11.1,,3.8,26,1980,0.8
2018-01-24,15,-10.8,,3.8,29,2000,0.7
2018-01-24,16,-11.2,,4.7,30,2000,0.7
2018-01-24,17,-11.8,,3.5,26,2000,0.7
2018-01-24,18,-13.0,,3.4,29,2000,0.7
2018-01-24,19,-13.8,,2.2,32,2000,0.7
2018-01-24,20,-14.3,,1.3,37,2000,0.7
2018-01-24,21,-14.7,,3.2,40,1933,0.7
2018-01-24,22,-15.2,,4.0,45,2000,0.7
2018-01-24,23,-15.7,,3.6,43,2000,0.7
2018-01-25,00,-15.9,,3.8,43,2000,0.7
2018-01-25,01,-16.1,,2.2,42,2000,0.7
2018-01-25,02,-16.0,,1.3,42,2000,0.7
2018-01-25,03,-16.0,,1.9,40,2000,0.7
2018-01-25,04,-15.9,,2.4,37,1985,0.7
2018-01-25,05,-15.8,,2.7,37,2000,0.7
2018-01-25,06,-16.1,,3.0,33,2000,0.7
2018-01-25,07,-16.2,,2.2,33,2000,0.7
2018-01-25,08,-16.4,,3.3,32,2000,0.6
2018-01-25,09,-16.2,,2.9,33,2000,0.6
2018-01-25,10,-15.3,,2.4,33,2000,0.6
2018-01-25,11,-13.8,,3.5,25,1996,0.6
2018-01-25,12,-12.8,,3.2,25,1981,0.6
2018-01-25,13,-11.4,,3.9,27,2000,0.6
2018-01-25,14,-10.4,,2.3,25,1981,0.5
2018-01-25,15,-9.7,,3.7,28,2000,0.5
2018-01-25,16,-9.6,,2.6,31,1973,0.5
2018-01-25,17,-10.9,,4.0,32,2000,0.5
2018-01-25,18,-11.8,,4.0,33,2000,0.5
2018-01-25,19,-12.7,,3.7,33,2000,0.5
2018-01-25,20,-13.5,,2.4,33,2000,0.5
2018-01-25,21,-14.1,,2.2,35,2000,0.5
2018-01-25,22,-14.6,,2.5,35,2000,0.5
2018-01-25,23,-14.9,,2.8,35,2000,0.5
2018-01-26,00,-15.1,,1.7,34,2000,0.5
2018-01-26,01,-15.3,,1.7,34,2000,0.5
2018-01-26,02,-15.6,,2.2,33,2000,0.5
2018-01-26,03,-15.9,,2.9,34,2000,0.5
2018-01-26,04,-16.4,,1.5,36,2000,0.5
2018-01-26,05,-16.9,,2.3,38,2000,0.5
2018-01-26,06,-17.4,,1.6,40,2000,0.5
2018-01-26,07,-17.5,,3.4,38,2000,0.5
2018-01-26,08,-17.8,,2.5,40,2000,0.5
2018-01-26,09,-17.5,,3.8,37,1941,0.5
2018-01-26,10,-16.5,,3.4,33,1703,0.5
2018-01-26,11,-15.6,,3.3,31,1808,0.5
2018-01-26,12,-14.4,,2.7,30,1906,0.5
2018-01-26,13,-13.3,,2.7,28,1889,0.5
2018-01-26,14,-12.1,,2.5,27,1879,0.4
2018-01-26,15,-11.4,,3.3,27,1805,0.4
2018-01-26,16,-10.8,,2.7,28,1778,0.4
2018-01-26,17,-11.5,,3.3,31,1745,0.3
2018-01-26,18,-12.7,,2.5,33,1835,0.3
2018-01-26,19,-13.2,,2.4,33,1863,0.3
2018-01-26,20,-13.7,,1.7,35,1878,0.3
2018-01-26,21,-14.1,,1.8,36,1869,0.3
2018-01-26,22,-14.6,,1.8,40,1746,0.3
2018-01-26,23,-14.4,,2.7,38,1738,0.3
2018-01-27,00,-15.0,,1.2,42,1766,0.3
2018-01-27,01,-15.1,,0.8,43,1905,0.3
2018-01-27,02,-15.3,,0.6,43,1867,0.3
2018-01-27,03,-15.3,,0.8,43,1963,0.3
2018-01-27,04,-15.3,,0.8,47,1868,0.3
2018-01-27,05,-15.4,,0.8,45,2000,0.3
2018-01-27,06,-15.3,,0.7,47,1921,0.3
2018-01-27,07,-15.7,,1.3,53,1629,0.3
2018-01-27,08,-15.9,,0.9,58,1369,0.3
2018-01-27,09,-15.1,,1.1,49,1401,0.3
2018-01-27,10,-12.3,,0.6,35,1497,0.3
2018-01-27,11,-9.6,,1.1,33,1748,0.3
2018-01-27,12,-7.7,,2.5,32,1763,0.3
2018-01-27,13,-6.6,,2.1,27,1889,0.3
2018-01-27,14,-4.1,,2.0,25,1730,0.2
2018-01-27,15,-3.7,,2.2,26,1739,
2018-01-27,16,-3.7,,2.6,25,1839,
2018-01-27,17,-4.6,,1.9,26,2000,
2018-01-27,18,-6.6,,3.0,31,1988,
2018-01-27,19,-7.1,,2.0,33,1887,
2018-01-27,20,-7.6,,1.7,36,1858,
2018-01-27,21,-7.9,,2.6,35,1878,
2018-01-27,22,-7.8,,2.3,43,1804,
2018-01-27,23,-7.6,,1.2,42,1760,
2018-01-28,00,-7.5,,2.3,36,1972,
2018-01-28,01,-7.5,,2.4,45,1853,
2018-01-28,02,-7.8,,1.9,51,1627,
2018-01-28,03,-7.7,,1.8,49,1573,
2018-01-28,04,-7.6,,1.6,37,1966,
2018-01-28,05,-7.5,,1.5,33,2000,
2018-01-28,06,-7.8,,1.9,35,2000,
2018-01-28,07,-8.0,,1.9,39,2000,
2018-01-28,08,-8.1,,1.7,43,1943,
2018-01-28,09,-7.8,,1.8,41,1923,
2018-01-28,10,-5.9,,1.9,35,1940,
2018-01-28,11,-4.6,,2.6,27,1887,
2018-01-28,12,-3.5,,2.5,26,1756,
2018-01-28,13,-2.4,,2.5,22,1866,
2018-01-28,14,-1.5,,3.0,20,1992,
2018-01-28,15,-1.9,,4.3,23,2000,
2018-01-28,16,-2.1,,4.0,27,2000,
2018-01-28,17,-3.8,,5.2,32,2000,
2018-01-28,18,-4.9,,3.7,35,2000,
2018-01-28,19,-6.0,,3.6,31,2000,
2018-01-28,20,-7.0,,2.8,30,2000,
2018-01-28,21,-7.3,,3.5,34,2000,
2018-01-28,22,-7.9,,2.5,40,1997,
2018-01-28,23,-8.7,,2.1,42,1981,
2018-01-29,00,-9.3,,0.7,45,1976,
2018-01-29,01,-9.8,,1.3,47,1934,
2018-01-29,02,-10.2,,0.9,47,1808,
2018-01-29,03,-9.8,,2.8,43,1963,
2018-01-29,04,-9.9,,2.5,45,1967,
2018-01-29,05,-10.4,,1.0,47,1921,
2018-01-29,06,-10.9,,1.0,43,1967,
2018-01-29,07,-11.1,,1.6,37,2000,
2018-01-29,08,-11.5,,1.0,38,1998,
2018-01-29,09,-10.8,,2.9,34,1975,
2018-01-29,10,-9.5,,3.7,28,1893,
2018-01-29,11,-8.1,,3.6,24,1761,
2018-01-29,12,-7.3,,3.8,23,1903,
2018-01-29,13,-6.9,,4.6,23,1963,
2018-01-29,14,-5.7,,4.5,23,1956,
2018-01-29,15,-5.2,,4.5,27,1927,
2018-01-29,16,-5.5,,4.3,28,1926,
2018-01-29,17,-5.7,,3.6,30,1978,
2018-01-29,18,-6.6,,2.5,34,2000,
2018-01-29,19,-7.1,,3.2,40,2000,
2018-01-29,20,-7.4,,3.8,41,2000,
2018-01-29,21,-7.7,,2.9,42,1905,
2018-01-29,22,-8.8,,3.0,40,1985,
2018-01-29,23,-9.4,,1.6,41,2000,
2018-01-30,00,-10.0,,1.1,34,2000,
2018-01-30,01,-10.4,,0.3,37,2000,
2018-01-30,02,-10.6,,1.0,40,2000,
2018-01-30,03,-10.7,,1.4,42,2000,
2018-01-30,04,-11.1,,1.2,50,1986,
2018-01-30,05,-11.3,,1.6,53,1979,
2018-01-30,06,-11.2,,0.9,53,2000,
2018-01-30,07,-11.3,,0.9,57,1984,
2018-01-30,08,-11.1,,0.7,61,1963,
2018-01-30,09,-9.9,,0.8,49,1624,
2018-01-30,10,-7.5,,0.9,42,1705,
2018-01-30,11,-4.5,,1.3,29,1912,
2018-01-30,12,-3.2,,2.7,32,1900,
2018-01-30,13,-1.3,,2.0,35,1893,
2018-01-30,14,-1.1,,2.1,46,1437,
2018-01-30,15,-1.6,0.0,2.5,55,1891,
2018-01-30,16,-2.2,,1.7,76,233,
2018-01-30,17,-2.4,,0.3,85,174,0.6
2018-01-30,18,-2.3,1.4,0.4,91,202,2.0
2018-01-30,19,-1.7,,1.1,91,167,3.0
2018-01-30,20,-1.5,,1.7,91,270,3.3
2018-01-30,21,-1.6,1.5,1.3,91,508,3.5
2018-01-30,22,-1.7,,1.2,85,1006,3.5
2018-01-30,23,-1.7,,1.0,83,1093,3.5
2018-01-31,00,-1.7,0.0,0.8,83,1113,3.5
2018-01-31,01,-1.6,,1.1,81,1141,3.5
2018-01-31,02,-1.6,,1.4,80,1097,3.5
2018-01-31,03,-2.2,0.0,1.0,83,977,3.5
2018-01-31,04,-2.4,,1.5,82,877,3.5
2018-01-31,05,-2.8,,0.6,83,946,3.5
2018-01-31,06,-3.1,,0.7,80,1215,3.5
2018-01-31,07,-3.5,,1.6,83,953,3.5
2018-01-31,08,-3.6,,1.7,83,915,3.5
2018-01-31,09,-3.3,,1.2,77,916,3.4
2018-01-31,10,-2.3,,1.7,63,1286,3.2
2018-01-31,11,-1.5,,2.5,46,1906,3.0
2018-01-31,12,-1.0,,2.7,35,1921,3.0
2018-01-31,13,-0.8,,2.6,39,1853,2.8
2018-01-31,14,-0.7,,2.7,33,1984,2.5
2018-01-31,15,-0.5,,2.3,30,1997,2.2
2018-01-31,16,-0.1,,1.6,29,2000,1.8
2018-01-31,17,-0.9,,2.8,34,2000,1.8
2018-01-31,18,-1.8,,2.1,35,2000,1.6
2018-01-31,19,-2.2,,2.2,36,2000,1.6
2018-01-31,20,-2.6,,3.1,36,2000,1.6
2018-01-31,21,-3.4,,0.9,40,2000,1.6
2018-01-31,22,-4.2,,1.0,48,2000,1.6
2018-01-31,23,-4.7,,1.3,53,2000,1.6
2018-02-01,00,-5.2,,1.4,56,1996,1.6
2018-02-01,01,-5.4,,1.7,54,1996,1.6
2018-02-01,02,-5.5,,2.1,53,1980,1.6
2018-02-01,03,-6.2,,1.6,57,1874,1.6
2018-02-01,04,-7.1,,1.8,56,1841,1.6
2018-02-01,05,-7.8,,2.3,65,1737,1.6
2018-02-01,06,-8.1,,0.7,59,1915,1.6
2018-02-01,07,-8.7,,0.5,64,1972,1.6
2018-02-01,08,-8.6,,1.0,59,1948,1.6
2018-02-01,09,-7.9,,0.6,50,1805,1.6
2018-02-01,10,-5.0,,0.5,41,1799,1.5
2018-02-01,11,-2.6,,1.5,33,1830,1.4
2018-02-01,12,-1.1,,1.3,31,1869,1.3
2018-02-01,13,0.3,,3.1,28,1988,1.0
2018-02-01,14,0.8,,3.2,23,2000,0.5
2018-02-01,15,0.7,,3.0,25,1987,
2018-02-01,16,1.1,,2.1,26,1957,
2018-02-01,17,0.3,,2.4,26,1977,
2018-02-01,18,-1.0,,1.9,28,2000,
2018-02-01,19,-1.8,,1.5,32,2000,
2018-02-01,20,-2.4,,1.0,36,2000,
2018-02-01,21,-3.2,,1.8,47,1917,
2018-02-01,22,-3.9,,1.2,52,1871,
2018-02-01,23,-4.5,,0.4,55,1908,
2018-02-02,00,-4.9,,1.1,56,1982,
2018-02-02,01,-5.2,,0.9,56,1973,
2018-02-02,02,-5.7,,0.3,59,1951,
2018-02-02,03,-6.3,,0.9,63,1425,
2018-02-02,04,-6.7,,1.1,65,1705,
2018-02-02,05,-6.8,,0.2,61,1724,
2018-02-02,06,-7.0,,1.3,62,1830,
2018-02-02,07,-7.4,,1.5,62,1909,
2018-02-02,08,-7.4,,2.2,58,1882,
2018-02-02,09,-6.5,,1.2,54,1541,
2018-02-02,10,-4.1,,1.2,43,1187,
2018-02-02,11,-1.4,,1.0,37,1317,
2018-02-02,12,0.9,,1.5,37,1283,
2018-02-02,13,1.6,,2.2,29,1662,
2018-02-02,14,3.2,,2.2,26,1499,
2018-02-02,15,3.6,,2.4,26,1687,
2018-02-02,16,2.9,,3.0,26,1968,
2018-02-02,17,2.0,,2.3,25,1998,
2018-02-02,18,0.5,,3.0,37,1733,
2018-02-02,19,-0.5,,2.5,43,1666,
2018-02-02,20,-1.3,,2.4,51,1481,
2018-02-02,21,-2.0,,1.7,61,1655,
2018-02-02,22,-2.4,,1.3,63,1523,
2018-02-02,23,-2.6,,2.0,69,1434,
2018-02-03,00,-2.5,,2.2,69,1366,
2018-02-03,01,-2.3,,3.2,71,1078,
2018-02-03,02,-3.4,,4.2,82,184,
2018-02-03,03,-4.4,0.1,4.3,80,346,0.1
2018-02-03,04,-5.6,,4.0,74,387,0.2
2018-02-03,05,-6.3,,3.9,65,1521,0.3
2018-02-03,06,-7.8,0.4,4.8,57,1867,0.3
2018-02-03,07,-8.8,,4.0,58,1942,0.3
2018-02-03,08,-9.5,,3.5,56,1979,0.3
2018-02-03,09,-9.4,,3.3,47,1995,0.3
2018-02-03,10,-8.5,,4.0,43,1797,0.2
2018-02-03,11,-7.7,,4.6,41,1984,0.2
2018-02-03,12,-6.0,,3.4,38,1930,
2018-02-03,13,-5.8,,3.7,38,1961,
2018-02-03,14,-5.0,,4.0,31,2000,
2018-02-03,15,-4.5,,4.3,31,1979,
2018-02-03,16,-4.2,,3.5,31,1974,
2018-02-03,17,-5.6,,4.6,32,2000,
2018-02-03,18,-6.6,,4.4,36,2000,
2018-02-03,19,-7.6,,4.8,32,2000,
2018-02-03,20,-8.5,,4.1,31,2000,
2018-02-03,21,-9.1,,2.7,38,2000,
2018-02-03,22,-9.7,,3.0,45,2000,
2018-02-03,23,-10.0,,2.6,48,2000,
2018-02-04,00,-10.4,,2.4,49,2000,
2018-02-04,01,-10.5,,3.1,48,2000,
2018-02-04,02,-10.5,,2.0,49,2000,
2018-02-04,03,-10.6,,3.7,47,2000,
2018-02-04,04,-11.2,,2.3,47,2000,
2018-02-04,05,-11.5,,3.3,51,1996,
2018-02-04,06,-11.8,,2.4,54,1917,
2018-02-04,07,-12.4,,2.5,54,1790,
2018-02-04,08,-12.8,,2.4,56,1507,
2018-02-04,09,-12.4,,3.8,51,1415,
2018-02-04,10,-11.2,,3.5,43,1359,
2018-02-04,11,-9.7,,2.8,37,1436,
2018-02-04,12,-8.3,,1.8,32,1295,
2018-02-04,13,-8.3,,4.0,34,1561,
2018-02-04,14,-7.4,,4.0,33,1713,
2018-02-04,15,-6.4,,4.9,30,1939,
2018-02-04,16,-5.4,,3.6,29,1979,
2018-02-04,17,-5.9,,3.6,27,1974,
2018-02-04,18,-7.0,,4.1,26,2000,
2018-02-04,19,-7.7,,3.3,31,2000,
2018-02-04,20,-8.2,,3.5,28,2000,
2018-02-04,21,-8.9,,3.2,35,2000,
2018-02-04,22,-9.7,,1.3,45,2000,
2018-02-04,23,-10.3,,2.0,48,2000,
2018-02-05,00,-10.5,,2.4,52,2000,
2018-02-05,01,-11.2,,1.0,54,2000,
2018-02-05,02,-11.2,,1.5,55,2000,
2018-02-05,03,-11.3,,0.6,54,2000,
2018-02-05,04,-11.7,,1.2,51,2000,
2018-02-05,05,-11.6,,2.4,45,2000,
2018-02-05,06,-11.5,,2.3,40,2000,
2018-02-05,07,-11.6,,1.6,44,2000,
2018-02-05,08,-11.5,,2.8,40,2000,
2018-02-05,09,-11.1,,2.4,38,1945,
2018-02-05,10,-9.6,,3.7,32,2000,
2018-02-05,11,-8.5,,4.7,27,1894,
2018-02-05,12,-7.8,,4.1,28,2000,
2018-02-05,13,-7.0,,4.2,25,1999,
2018-02-05,14,-6.4,,4.6,24,1970,
2018-02-05,15,-5.7,,4.4,25,1995,
2018-02-05,16,-5.4,,3.4,25,1985,
2018-02-05,17,-6.4,,4.5,28,2000,
2018-02-05,18,-7.6,,3.5,29,2000,
2018-02-05,19,-8.3,,4.1,29,2000,
2018-02-05,20,-9.1,,3.8,35,2000,
2018-02-05,21,-9.8,,3.9,41,1949,
2018-02-05,22,-10.3,,3.7,43,1876,
2018-02-05,23,-10.5,,2.8,47,1794,
2018-02-06,00,-10.6,,3.5,47,1803,
2018-02-06,01,-10.9,,3.3,36,2000,
2018-02-06,02,-11.2,,2.9,36,1981,
2018-02-06,03,-11.6,,3.2,35,1992,
2018-02-06,04,-12.0,,2.7,36,1998,
2018-02-06,05,-12.3,,2.9,37,2000,
2018-02-06,06,-12.5,,3.4,40,1991,
2018-02-06,07,-12.7,,3.7,41,1982,
2018-02-06,08,-12.7,,3.1,41,2000,
2018-02-06,09,-12.3,,3.7,39,1984,
2018-02-06,10,-11.3,,4.2,35,1848,
2018-02-06,11,-9.9,,3.3,32,1863,
2018-02-06,12,-8.2,,2.7,31,1858,
2018-02-06,13,-7.5,,4.3,28,1904,
2018-02-06,14,-7.0,,4.4,26,1986,
2018-02-06,15,-5.9,,3.1,25,1936,
2018-02-06,16,-5.9,,3.5,24,2000,
2018-02-06,17,-6.6,,2.5,29,2000,
2018-02-06,18,-7.6,,3.3,36,2000,
2018-02-06,19,-8.4,,4.0,37,2000,
2018-02-06,20,-9.6,,2.6,34,2000,
2018-02-06,21,-10.6,,3.1,39,2000,
2018-02-06,22,-11.1,,1.8,43,1960,
2018-02-06,23,-11.8,,1.1,46,1860,
2018-02-07,00,-12.3,,0.4,47,1848,
2018-02-07,01,-12.3,,1.9,47,1837,
2018-02-07,02,-12.5,,1.0,50,1722,
2018-02-07,03,-12.5,,1.5,49,1885,
2018-02-07,04,-13.1,,0.7,54,1369,
2018-02-07,05,-13.0,,0.7,53,1810,
2018-02-07,06,-13.2,,0.5,50,1873,
2018-02-07,07,-13.2,,0.9,56,1665,
2018-02-07,08,-13.3,,0.6,60,1598,
2018-02-07,09,-12.0,,1.3,50,1523,
2018-02-07,10,-9.6,,0.7,39,1580,
2018-02-07,11,-7.0,,3.3,28,1829,
2018-02-07,12,-6.0,,2.6,24,1964,
2018-02-07,13,-4.5,,2.6,23,1937,
2018-02-07,14,-3.5,,1.5,20,1976,
2018-02-07,15,-2.1,,2.3,20,1961,
2018-02-07,16,-1.7,,2.0,18,1919,
2018-02-07,17,-2.3,,2.2,20,1994,
2018-02-07,18,-4.0,,2.5,27,2000,
2018-02-07,19,-5.2,,2.6,33,2000,
2018-02-07,20,-5.8,,2.1,44,1994,
2018-02-07,21,-6.3,,2.2,48,1965,
2018-02-07,22,-6.8,,1.7,50,1856,
2018-02-07,23,-7.6,,1.0,50,1839,
2018-02-08,00,-8.2,,1.1,50,1850,
2018-02-08,01,-8.5,,1.2,60,1908,
2018-02-08,02,-8.3,,0.4,65,1750,
2018-02-08,03,-8.6,,0.9,64,1754,
2018-02-08,04,-9.0,,0.6,54,1833,
2018-02-08,05,-9.0,,0.4,56,1678,
2018-02-08,06,-9.3,,0.7,61,1684,
2018-02-08,07,-9.6,,1.0,67,1503,
2018-02-08,08,-9.7,,0.8,65,1508,
2018-02-08,09,-8.5,,1.0,55,1482,
2018-02-08,10,-6.3,,1.3,46,1346,
2018-02-08,11,-3.1,,1.2,39,1495,
2018-02-08,12,-1.5,,1.2,35,1551,
2018-02-08,13,0.3,,1.4,30,1697,
2018-02-08,14,0.9,,2.4,25,1730,
2018-02-08,15,1.4,,2.2,25,1686,
2018-02-08,16,2.0,,2.3,25,1755,
2018-02-08,17,1.5,,1.9,24,1788,
2018-02-08,18,-0.5,,1.7,26,1999,
2018-02-08,19,-1.8,,1.4,35,1558,
2018-02-08,20,-2.8,,1.5,40,1593,
2018-02-08,21,-3.3,,1.1,42,1596,
2018-02-08,22,-3.9,,0.4,41,1462,
2018-02-08,23,-4.3,,0.7,44,1247,
2018-02-09,00,-4.6,,0.1,38,1551,
2018-02-09,01,-4.8,,1.1,44,1432,
2018-02-09,02,-5.1,,0.9,47,1460,
2018-02-09,03,-5.2,,0.7,48,1309,
2018-02-09,04,-4.4,,0.9,47,1343,
2018-02-09,05,-4.2,,1.1,44,1196,
2018-02-09,06,-4.0,,0.8,41,1242,
2018-02-09,07,-3.6,,0.9,42,1258,
2018-02-09,08,-3.3,,0.9,39,1279,
2018-02-09,09,-2.4,,1.2,36,1276,
2018-02-09,10,-1.3,,0.5,34,1192,
2018-02-09,11,-0.2,,0.8,31,1269,
2018-02-09,12,1.6,,0.5,28,1193,
2018-02-09,13,2.6,,0.8,27,1120,
2018-02-09,14,4.0,,0.9,25,1009,
2018-02-09,15,5.0,,1.0,24,1037,
2018-02-09,16,6.0,,1.7,28,1183,
2018-02-09,17,4.8,,3.0,38,1582,
2018-02-09,18,4.1,,2.1,40,1327,
2018-02-09,19,3.3,,1.7,58,1024,
2018-02-09,20,3.0,,1.9,61,842,
2018-02-09,21,2.9,,1.0,63,786,
2018-02-09,22,2.5,,1.1,66,759,
2018-02-09,23,2.0,,0.7,70,689,
2018-02-10,00,1.5,,1.1,71,590,
2018-02-10,01,1.7,,1.2,71,584,
2018-02-10,02,1.9,,1.5,71,584,
2018-02-10,03,2.0,,1.2,71,534,
2018-02-10,04,1.9,,1.2,74,514,
2018-02-10,05,1.8,,2.0,75,484,
2018-02-10,06,1.6,,1.6,78,448,
2018-02-10,07,1.6,,1.4,81,393,
2018-02-10,08,1.6,,1.3,82,349,
2018-02-10,09,1.6,,2.0,78,260,
2018-02-10,10,1.8,,2.8,73,270,
2018-02-10,11,2.6,,2.9,62,294,
2018-02-10,12,2.9,,4.7,53,354,
2018-02-10,13,2.8,,4.0,31,967,
2018-02-10,14,2.2,,4.5,24,1700,
2018-02-10,15,2.0,,4.1,20,1942,
2018-02-10,16,0.3,,4.9,17,2000,
2018-02-10,17,-0.9,,5.0,19,2000,
2018-02-10,18,-2.0,,5.6,15,2000,
2018-02-10,19,-3.1,,5.1,14,2000,
2018-02-10,20,-4.4,,5.8,19,2000,
2018-02-10,21,-5.6,,4.1,28,2000,
2018-02-10,22,-6.2,,3.5,32,2000,
2018-02-10,23,-6.7,,2.1,35,2000,
2018-02-11,00,-6.9,,2.1,36,2000,
2018-02-11,01,-7.0,,2.6,38,2000,
2018-02-11,02,-7.0,,1.6,42,2000,
2018-02-11,03,-7.2,,2.0,43,2000,
2018-02-11,04,-7.5,,2.4,42,1998,
2018-02-11,05,-7.8,,2.8,39,2000,
2018-02-11,06,-8.4,,1.4,33,1963,
2018-02-11,07,-9.2,,2.0,34,1945,
2018-02-11,08,-9.4,,1.9,29,1967,
2018-02-11,09,-8.6,,1.5,28,1786,
2018-02-11,10,-6.9,,3.4,21,1827,
2018-02-11,11,-5.0,,3.2,25,1853,
2018-02-11,12,-3.9,,2.9,28,1921,
2018-02-11,13,-2.4,,3.0,28,1953,
2018-02-11,14,-2.2,,4.1,29,1983,
2018-02-11,15,-2.6,,2.7,31,1987,
2018-02-11,16,-3.6,,4.4,36,2000,
2018-02-11,17,-4.2,,2.7,47,2000,
2018-02-11,18,-4.6,,3.6,56,2000,
2018-02-11,19,-5.2,,3.1,66,2000,
2018-02-11,20,-5.7,,2.6,67,2000,
2018-02-11,21,-5.6,0.0,2.2,69,1984,
2018-02-11,22,-5.8,,3.2,57,1980,
2018-02-11,23,-7.0,,3.4,49,1984,
2018-02-12,00,-7.7,0.0,3.2,52,1982,
2018-02-12,01,-7.9,,3.7,52,1961,
2018-02-12,02,-8.3,,2.7,49,2000,
2018-02-12,03,-8.5,,2.7,35,2000,
2018-02-12,04,-8.6,,3.5,31,2000,
2018-02-12,05,-9.2,,1.1,37,2000,
2018-02-12,06,-9.5,,1.5,36,2000,
2018-02-12,07,-9.5,,1.1,35,2000,
2018-02-12,08,-9.1,,2.1,33,1998,
2018-02-12,09,-8.4,,2.2,28,1947,
2018-02-12,10,-6.7,,2.4,23,1938,
2018-02-12,11,-6.1,,2.8,25,1976,
2018-02-12,12,-4.6,,4.2,32,1874,
2018-02-12,13,-2.7,,2.9,29,1961,
2018-02-12,14,-2.4,,3.4,30,1824,
2018-02-12,15,-2.1,,3.9,30,1933,
2018-02-12,16,-2.4,,4.5,33,1815,
2018-02-12,17,-3.1,,4.4,36,1988,
2018-02-12,18,-4.4,,3.5,46,2000,
2018-02-12,19,-4.9,,2.0,52,2000,
2018-02-12,20,-4.7,,1.7,55,2000,
2018-02-12,21,-4.3,0.0,3.0,59,1239,
2018-02-12,22,-4.2,,1.7,57,2000,
2018-02-12,23,-4.4,,2.4,58,2000,
2018-02-13,00,-5.0,0.0,1.8,60,1995,
2018-02-13,01,-5.5,,1.3,60,1994,
2018-02-13,02,-6.0,,2.0,58,2000,
2018-02-13,03,-6.2,,1.3,61,1992,
2018-02-13,04,-6.4,,1.8,62,1978,
2018-02-13,05,-6.7,,1.6,64,1981,
2018-02-13,06,-7.1,,1.0,70,1977,
2018-02-13,07,-7.2,,1.9,70,1946,
2018-02-13,08,-7.1,,0.6,68,1931,
2018-02-13,09,-5.9,,1.4,52,1935,
2018-02-13,10,-2.4,,1.5,41,1905,
2018-02-13,11,-0.3,,3.4,40,1728,
2018-02-13,12,1.0,,3.3,41,1794,
2018-02-13,13,2.6,,3.5,40,1854,
2018-02-13,14,3.7,,3.8,39,1908,
2018-02-13,15,3.7,,5.3,40,1950,
2018-02-13,16,3.9,,4.0,41,1973,
2018-02-13,17,3.5,,3.1,46,1992,
2018-02-13,18,3.1,,3.7,50,2000,
2018-02-13,19,2.4,,3.2,57,1995,
2018-02-13,20,2.3,,3.8,59,1981,
2018-02-13,21,2.6,,3.8,57,2000,
2018-02-13,22,2.6,,3.1,57,2000,
2018-02-13,23,2.4,,3.2,59,2000,
2018-02-14,00,2.0,,2.2,65,1885,
2018-02-14,01,1.3,,1.2,67,1738,
2018-02-14,02,1.2,,0.9,64,1680,
2018-02-14,03,1.1,,1.0,65,1596,
2018-02-14,04,1.1,,1.7,67,1506,
2018-02-14,05,1.0,,0.6,68,1519,
2018-02-14,06,1.1,,0.9,66,1550,
2018-02-14,07,1.3,,1.1,66,1534,
2018-02-14,08,2.1,,1.1,65,1559,
2018-02-14,09,3.9,,2.9,64,1483,
2018-02-14,10,5.2,,3.9,65,1313,
2018-02-14,11,6.3,,3.5,67,1179,
2018-02-14,12,6.9,,3.9,67,986,
2018-02-14,13,7.2,,3.8,65,773,
2018-02-14,14,7.8,,3.5,57,675,
2018-02-14,15,8.7,,4.1,48,767,
2018-02-14,16,8.0,,3.5,36,1013,
2018-02-14,17,6.6,,2.8,34,1300,
2018-02-14,18,5.1,,2.3,34,1440,
2018-02-14,19,3.9,,1.4,37,1417,
2018-02-14,20,2.8,,2.8,29,1473,
2018-02-14,21,1.7,,3.1,27,1734,
2018-02-14,22,0.3,,4.0,33,1436,
2018-02-14,23,-0.3,,2.1,35,1577,
2018-02-15,00,-0.7,,3.5,37,1716,
2018-02-15,01,-1.1,,2.8,38,1999,
2018-02-15,02,-1.2,,2.2,35,2000,
2018-02-15,03,-1.4,,2.1,34,2000,
2018-02-15,04,-1.9,,3.0,34,2000,
2018-02-15,05,-2.4,,3.1,33,2000,
2018-02-15,06,-2.6,,1.0,38,2000,
2018-02-15,07,-3.0,,0.9,40,2000,
2018-02-15,08,-3.0,,1.0,38,2000,
2018-02-15,09,-3.5,,1.5,30,1980,
2018-02-15,10,-1.6,,1.9,26,1980,
2018-02-15,11,0.1,,2.0,22,2000,
2018-02-15,12,1.7,,3.0,20,1983,
2018-02-15,13,2.2,,3.4,18,1942,
2018-02-15,14,2.9,,4.3,14,2000,
2018-02-15,15,3.8,,3.2,17,2000,
2018-02-15,16,3.2,,3.0,16,2000,
2018-02-15,17,2.4,,3.1,17,1990,
2018-02-15,18,1.1,,2.5,18,2000,
2018-02-15,19,0.1,,2.9,21,2000,
2018-02-15,20,-0.4,,2.2,27,2000,
2018-02-15,21,-1.1,,2.4,32,2000,
2018-02-15,22,-1.9,,0.8,30,2000,
2018-02-15,23,-2.5,,1.4,31,1996,
2018-02-16,00,-3.3,,1.8,35,1977,
