날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2021-04-15,02,6.6,,1.0,85,1279
2021-04-15,03,6.4,,1.8,87,1049
2021-04-15,04,6.7,,1.7,86,1206
2021-04-15,05,6.9,,2.2,85,1157
2021-04-15,06,6.9,,2.4,83,1098
2021-04-15,07,7.0,,2.4,81,1022
2021-04-15,08,7.8,,2.3,77,1163
2021-04-15,09,9.4,,1.8,71,1238
2021-04-15,10,11.2,,2.3,66,1573
2021-04-15,11,12.6,,1.2,57,1491
2021-04-15,12,14.8,,2.3,53,1669
2021-04-15,13,16.0,,1.7,42,2000
2021-04-15,14,17.0,,2.4,32,2000
2021-04-15,15,17.8,,3.3,35,2000
2021-04-15,16,17.7,,3.1,40,2000
2021-04-15,17,16.9,,4.4,35,2000
2021-04-15,18,15.9,,3.0,42,2000
2021-04-15,19,14.0,,3.3,41,2000
2021-04-15,20,12.7,,3.3,51,2000
2021-04-15,21,11.9,,1.3,61,2000
2021-04-15,22,10.9,,1.3,64,2000
2021-04-15,23,10.3,,1.4,64,2000
2021-04-16,00,10.0,,1.2,66,2000
2021-04-16,01,9.8,,0.5,64,2000
2021-04-16,02,10.6,,2.0,47,2000
2021-04-16,03,10.6,,1.5,49,2000
2021-04-16,04,11.0,,1.1,49,2000
2021-04-16,05,11.1,,1.6,50,2000
2021-04-16,06,11.0,0.0,1.5,57,2000
2021-04-16,07,11.2,,2.8,55,2000
2021-04-16,08,11.8,,3.2,60,2000
2021-04-16,09,12.1,,2.4,61,2000
2021-04-16,10,12.1,,4.9,66,2000
2021-04-16,11,11.1,0.0,4.3,84,646
2021-04-16,12,10.9,0.7,3.9,94,323
2021-04-16,13,11.0,0.0,3.3,93,940
2021-04-16,14,11.6,0.0,2.8,89,980
2021-04-16,15,13.9,,2.9,74,1965
2021-04-16,16,14.7,,4.1,61,1298
2021-04-16,17,14.6,,3.9,46,1003
2021-04-16,18,13.8,,3.4,38,1936
2021-04-16,19,12.2,,2.1,40,2000
2021-04-16,20,11.1,,3.0,42,2000
2021-04-16,21,10.2,,1.6,45,2000
2021-04-16,22,9.4,,0.9,49,2000
2021-04-16,23,8.7,,1.1,58,2000
2021-04-17,00,8.1,,0.6,62,2000
2021-04-17,01,7.8,,0.9,66,2000
2021-04-17,02,7.6,,1.2,67,2000
2021-04-17,03,7.3,,0.9,68,2000
2021-04-17,04,6.7,,1.1,69,2000
2021-04-17,05,6.2,,1.9,75,2000
2021-04-17,06,6.2,,0.8,72,2000
2021-04-17,07,6.7,,0.7,75,2000
2021-04-17,08,8.1,,1.0,70,2000
2021-04-17,09,10.2,,2.4,61,2000
2021-04-17,10,11.2,,2.6,57,1894
2021-04-17,11,11.2,,3.2,46,1872
2021-04-17,12,11.6,0.0,4.5,43,2000
2021-04-17,13,10.7,0.0,4.0,52,2000
2021-04-17,14,13.2,0.0,3.4,49,2000
2021-04-17,15,13.9,,4.8,48,2000
2021-04-17,16,13.2,,6.7,42,2000
2021-04-17,17,10.6,0.0,1.3,55,2000
2021-04-17,18,10.7,,1.0,50,2000
2021-04-17,19,10.8,,4.6,35,2000
2021-04-17,20,9.7,,3.6,48,2000
2021-04-17,21,9.0,,3.2,54,2000
2021-04-17,22,8.4,,2.7,56,2000
2021-04-17,23,8.1,,3.4,53,2000
2021-04-18,00,7.6,,2.8,57,2000
2021-04-18,01,7.2,,2.8,66,2000
2021-04-18,02,6.8,,3.2,71,2000
2021-04-18,03,6.5,,2.5,75,2000
2021-04-18,04,6.2,,2.6,75,2000
2021-04-18,05,5.8,,0.5,75,2000
2021-04-18,06,5.7,,2.7,79,2000
2021-04-18,07,5.6,,0.7,78,2000
2021-04-18,08,7.2,,3.7,71,2000
2021-04-18,09,8.5,,4.0,64,2000
2021-04-18,10,10.1,,3.1,58,2000
2021-04-18,11,11.2,,2.8,54,2000
2021-04-18,12,12.8,,3.0,50,2000
2021-04-18,13,13.7,,3.7,47,2000
2021-04-18,14,14.1,,4.8,43,2000
2021-04-18,15,14.6,,4.8,46,2000
2021-04-18,16,15.2,,3.6,47,2000
2021-04-18,17,14.8,,4.4,46,2000
2021-04-18,18,13.6,,4.0,53,2000
2021-04-18,19,11.9,,4.5,62,2000
2021-04-18,20,10.6,,3.5,69,2000
2021-04-18,21,9.9,,2.0,71,2000
2021-04-18,22,9.2,,2.5,76,2000
2021-04-18,23,8.6,,1.6,75,2000
2021-04-19,00,7.9,,0.8,76,2000
2021-04-19,01,7.3,,0.5,77,2000
2021-04-19,02,6.8,,1.6,78,2000
2021-04-19,03,6.7,,1.3,80,1897
2021-04-19,04,6.6,,0.5,83,1537
2021-04-19,05,6.3,,1.0,86,1212
2021-04-19,06,5.8,,1.8,86,1098
2021-04-19,07,6.1,,1.8,87,1155
2021-04-19,08,8.2,,1.0,81,1483
2021-04-19,09,10.6,,1.8,67,1958
2021-04-19,10,13.2,,2.3,61,2000
2021-04-19,11,14.9,,3.2,55,2000
2021-04-19,12,16.3,,4.2,49,2000
2021-04-19,13,17.6,,4.0,46,2000
2021-04-19,14,18.6,,2.9,45,2000
2021-04-19,15,19.0,,4.6,45,2000
2021-04-19,16,18.4,,4.3,48,2000
2021-04-19,17,17.4,,4.1,50,2000
2021-04-19,18,16.4,,3.7,52,2000
2021-04-19,19,14.6,,2.9,59,2000
2021-04-19,20,13.2,,3.7,66,2000
2021-04-19,21,12.2,,3.3,69,2000
2021-04-19,22,11.6,,2.5,71,2000
2021-04-19,23,11.0,,2.0,73,1970
2021-04-20,00,10.5,,1.6,74,1744
2021-04-20,01,10.2,,1.1,76,1673
2021-04-20,02,9.8,,0.5,79,1521
2021-04-20,03,9.5,,0.6,81,1412
2021-04-20,04,8.9,,0.2,84,1240
2021-04-20,05,8.6,,0.2,86,1002
2021-04-20,06,8.3,,1.6,88,822
2021-04-20,07,8.4,,1.9,89,800
2021-04-20,08,10.5,,1.9,82,870
2021-04-20,09,13.3,,1.7,69,1327
2021-04-20,10,15.6,,1.6,60,1359
2021-04-20,11,17.7,,1.5,48,1555
2021-04-20,12,19.4,,2.7,43,1577
2021-04-20,13,20.6,,2.8,38,1605
2021-04-20,14,21.5,,2.5,39,1307
2021-04-20,15,21.6,,3.5,35,1538
2021-04-20,16,21.8,,3.3,36,1833
2021-04-20,17,20.3,,4.0,34,2000
2021-04-20,18,18.3,,3.5,33,2000
2021-04-20,19,16.4,,2.7,30,2000
2021-04-20,20,15.5,,1.1,37,2000
2021-04-20,21,14.7,,2.4,42,2000
2021-04-20,22,14.0,,0.2,45,2000
2021-04-20,23,13.3,,0.8,46,2000
2021-04-21,00,12.9,,1.0,50,2000
2021-04-21,01,12.4,,0.7,56,2000
2021-04-21,02,11.9,,0.0,59,2000
2021-04-21,03,11.7,,1.8,58,2000
2021-04-21,04,11.1,,1.8,60,2000
2021-04-21,05,10.9,,0.7,62,2000
2021-04-21,06,10.4,,1.8,65,2000
2021-04-21,07,10.4,,1.1,65,2000
2021-04-21,08,12.7,,2.2,60,1955
2021-04-21,09,15.6,,0.6,52,1816
2021-04-21,10,18.8,,1.8,42,1760
2021-04-21,11,21.1,,2.0,36,1763
2021-04-21,12,23.1,,1.7,33,1922
2021-04-21,13,24.7,,2.2,32,1727
2021-04-21,14,26.4,,2.1,26,1834
2021-04-21,15,27.6,,1.3,25,1994
2021-04-21,16,28.1,,1.8,25,1867
2021-04-21,17,27.8,,1.5,23,2000
2021-04-21,18,26.1,,2.7,30,1395
2021-04-21,19,24.1,,2.5,37,1155
2021-04-21,20,22.7,,2.1,40,1275
2021-04-21,21,21.1,,4.1,39,1932
2021-04-21,22,19.8,,3.6,42,1735
2021-04-21,23,18.7,,2.6,44,1499
2021-04-22,00,17.3,,2.7,43,1617
2021-04-22,01,16.8,,1.5,43,1728
2021-04-22,02,16.5,,2.4,42,1881
2021-04-22,03,16.1,,2.9,44,1950
2021-04-22,04,16.7,,4.1,45,1834
2021-04-22,05,16.9,,2.7,49,1896
2021-04-22,06,16.4,,1.5,48,1752
2021-04-22,07,16.3,,2.2,52,1781
2021-04-22,08,17.3,,1.9,53,1545
2021-04-22,09,19.0,,3.2,46,1478
2021-04-22,10,20.6,,3.4,43,1583
2021-04-22,11,22.7,,1.7,38,1623
2021-04-22,12,24.7,,2.0,34,1498
2021-04-22,13,26.2,,1.6,30,1529
2021-04-22,14,27.5,,2.5,22,1774
2021-04-22,15,27.4,,2.5,23,2000
2021-04-22,16,26.4,,2.9,25,2000
2021-04-22,17,25.4,,2.3,28,2000
2021-04-22,18,23.7,,4.2,30,2000
2021-04-22,19,22.8,,3.2,30,2000
2021-04-22,20,22.0,,1.2,33,2000
2021-04-22,21,21.2,,2.2,35,2000
2021-04-22,22,20.3,,3.1,36,2000
2021-04-22,23,18.8,,3.2,42,1838
2021-04-23,00,18.4,,1.1,43,2000
2021-04-23,01,18.0,,2.5,45,2000
2021-04-23,02,18.3,,2.9,44,2000
2021-04-23,03,17.9,,0.7,45,2000
2021-04-23,04,17.8,0.0,3.9,50,2000
2021-04-23,05,17.2,0.0,2.1,53,2000
2021-04-23,06,17.4,0.0,1.2,51,2000
2021-04-23,07,17.1,0.0,3.2,58,2000
2021-04-23,08,17.6,0.0,2.8,58,2000
2021-04-23,09,17.7,,4.2,58,2000
2021-04-23,10,18.2,,2.9,57,2000
2021-04-23,11,20.5,,4.4,42,2000
2021-04-23,12,20.6,,4.4,32,2000
2021-04-23,13,20.6,0.0,4.0,33,2000
2021-04-23,14,21.7,0.0,3.9,33,2000
2021-04-23,15,21.5,,5.4,31,2000
2021-04-23,16,21.2,,4.0,32,2000
2021-04-23,17,21.1,,3.9,33,2000
2021-04-23,18,20.5,,3.1,34,2000
2021-04-23,19,19.9,,2.1,35,2000
2021-04-23,20,19.2,,2.4,37,2000
2021-04-23,21,18.7,,2.9,39,2000
2021-04-23,22,18.4,,3.5,41,2000
2021-04-23,23,17.9,,4.0,42,2000
2021-04-24,00,17.6,,2.9,41,2000
2021-04-24,01,17.2,,2.3,41,2000
2021-04-24,02,16.7,,2.3,42,2000
2021-04-24,03,16.4,,4.8,45,2000
2021-04-24,04,15.9,,3.9,41,2000
2021-04-24,05,15.7,,3.2,40,2000
2021-04-24,06,15.5,,3.1,40,2000
2021-04-24,07,15.5,,3.0,40,2000
2021-04-24,08,15.9,,2.3,39,2000
2021-04-24,09,17.2,,2.7,35,2000
2021-04-24,10,18.6,,2.5,32,2000
2021-04-24,11,20.1,,2.2,26,2000
2021-04-24,12,21.0,,1.3,26,2000
2021-04-24,13,20.8,,4.2,29,2000
2021-04-24,14,20.6,,3.9,30,2000
2021-04-24,15,21.7,0.0,3.6,37,2000
2021-04-24,16,22.0,,1.2,37,2000
2021-04-24,17,20.9,,3.1,41,2000
2021-04-24,18,21.1,,2.9,41,2000
2021-04-24,19,19.9,,2.9,46,2000
2021-04-24,20,18.8,,1.4,49,2000
2021-04-24,21,17.8,,2.2,55,2000
2021-04-24,22,16.7,,3.2,60,2000
2021-04-24,23,15.7,,2.7,65,2000
2021-04-25,00,15.3,,0.4,65,2000
2021-04-25,01,14.6,,1.3,68,2000
2021-04-25,02,14.1,,2.3,73,2000
2021-04-25,03,13.8,,2.5,74,2000
2021-04-25,04,13.3,,1.9,75,2000
2021-04-25,05,12.6,,2.2,76,2000
2021-04-25,06,13.0,,3.4,70,2000
2021-04-25,07,13.8,,4.4,68,2000
2021-04-25,08,15.4,,5.2,64,2000
2021-04-25,09,17.1,,4.9,56,2000
2021-04-25,10,18.6,,4.7,51,2000
2021-04-25,11,19.6,,4.6,45,2000
2021-04-25,12,20.7,,3.8,41,2000
2021-04-25,13,21.6,,3.2,37,2000
2021-04-25,14,22.5,,3.7,35,2000
2021-04-25,15,23.1,,2.1,33,2000
2021-04-25,16,23.5,,1.3,31,2000
2021-04-25,17,23.9,,2.4,32,2000
2021-04-25,18,23.1,,1.9,35,2000
2021-04-25,19,21.6,,2.7,38,2000
2021-04-25,20,19.9,,2.7,40,2000
2021-04-25,21,18.8,,1.4,42,2000
2021-04-25,22,17.5,,1.8,43,2000
2021-04-25,23,16.5,,1.7,47,2000
2021-04-26,00,15.6,,2.3,49,2000
2021-04-26,01,15.1,,2.4,49,2000
2021-04-26,02,15.1,,2.8,52,1987
2021-04-26,03,14.5,,2.3,51,2000
2021-04-26,04,13.6,,2.5,51,2000
2021-04-26,05,12.9,,2.7,52,2000
2021-04-26,06,12.4,,2.4,48,2000
2021-04-26,07,12.6,,2.6,42,2000
2021-04-26,08,14.4,,2.6,34,2000
2021-04-26,09,16.0,,1.9,30,2000
2021-04-26,10,17.4,,3.3,32,2000
2021-04-26,11,17.7,,3.3,48,2000
2021-04-26,12,18.3,,3.3,55,2000
2021-04-26,13,19.8,,2.8,50,2000
2021-04-26,14,20.2,,3.3,48,2000
2021-04-26,15,20.0,,2.7,48,2000
2021-04-26,16,19.8,,3.3,49,2000
2021-04-26,17,18.9,,3.7,51,2000
2021-04-26,18,18.7,,3.2,47,2000
2021-04-26,19,17.5,,3.2,50,2000
2021-04-26,20,16.6,,2.2,55,2000
2021-04-26,21,16.2,,1.8,60,2000
2021-04-26,22,15.3,,1.7,71,2000
2021-04-26,23,14.4,,2.4,76,2000
2021-04-27,00,13.8,,0.2,75,2000
2021-04-27,01,13.2,,1.8,75,2000
2021-04-27,02,13.0,,0.8,77,2000
2021-04-27,03,13.0,,0.6,75,2000
2021-04-27,04,12.6,,2.1,69,2000
2021-04-27,05,12.6,,1.9,66,2000
2021-04-27,06,12.6,,0.7,65,2000
2021-04-27,07,13.1,,0.8,64,2000
2021-04-27,08,13.7,0.0,1.4,62,2000
2021-04-27,09,14.3,,1.1,58,2000
2021-04-27,10,15.6,,2.3,55,2000
2021-04-27,11,16.6,,1.0,53,2000
2021-04-27,12,17.1,,2.6,50,2000
2021-04-27,13,18.4,,2.3,46,2000
2021-04-27,14,19.2,,3.0,44,2000
2021-04-27,15,19.6,,2.9,39,2000
2021-04-27,16,18.2,,4.4,47,1966
2021-04-27,17,17.2,,3.4,51,2000
2021-04-27,18,16.5,0.0,4.2,52,2000
2021-04-27,19,15.8,0.0,4.0,58,2000
2021-04-27,20,15.5,,2.6,62,2000
2021-04-27,21,15.4,0.0,3.1,72,1797
2021-04-27,22,15.3,0.0,3.5,72,2000
2021-04-27,23,15.0,0.0,3.5,76,2000
2021-04-28,00,14.4,1.7,3.4,88,262
2021-04-28,01,13.7,4.7,4.6,94,816
2021-04-28,02,13.4,0.0,2.8,95,492
2021-04-28,03,12.9,,2.9,90,751
2021-04-28,04,12.3,,2.4,88,896
2021-04-28,05,11.8,,2.2,87,856
2021-04-28,06,11.3,,1.5,88,746
2021-04-28,07,11.4,,2.9,88,669
2021-04-28,08,11.9,,3.4,86,663
2021-04-28,09,12.9,,1.8,81,733
2021-04-28,10,13.7,,2.2,76,817
2021-04-28,11,14.9,,2.7,72,990
2021-04-28,12,16.6,,2.6,66,1247
2021-04-28,13,17.3,,3.1,56,1711
2021-04-28,14,17.9,,2.8,54,1911
2021-04-28,15,17.8,,3.7,44,2000
2021-04-28,16,17.7,,2.4,43,2000
2021-04-28,17,17.1,,3.0,42,2000
2021-04-28,18,17.2,,3.0,40,2000
2021-04-28,19,16.1,,1.6,37,2000
2021-04-28,20,14.8,,0.9,44,2000
2021-04-28,21,14.2,,0.3,48,2000
2021-04-28,22,13.9,,1.2,52,2000
2021-04-28,23,14.0,,1.7,53,2000
2021-04-29,00,13.4,,1.4,56,2000
2021-04-29,01,12.6,,0.5,58,2000
2021-04-29,02,11.9,,1.1,58,2000
2021-04-29,03,11.7,,1.3,62,2000
2021-04-29,04,11.4,,2.4,63,2000
2021-04-29,05,11.2,,2.3,62,2000
2021-04-29,06,11.0,,2.1,63,2000
2021-04-29,07,11.6,,2.6,61,2000
2021-04-29,08,13.0,,2.8,60,2000
2021-04-29,09,13.1,,2.5,58,2000
2021-04-29,10,14.7,0.0,4.7,51,2000
2021-04-29,11,14.9,0.0,2.8,49,2000
2021-04-29,12,16.1,0.0,3.1,42,2000
2021-04-29,13,16.9,0.0,2.3,43,2000
2021-04-29,14,18.7,,3.1,40,2000
2021-04-29,15,19.2,,1.9,37,2000
2021-04-29,16,19.7,,2.5,35,2000
2021-04-29,17,19.6,,1.0,35,2000
2021-04-29,18,18.7,,1.5,35,2000
2021-04-29,19,17.6,,3.7,39,2000
2021-04-29,20,16.5,,2.5,43,2000
2021-04-29,21,15.7,,2.2,50,2000
2021-04-29,22,15.5,,3.3,51,2000
2021-04-29,23,12.6,0.5,3.4,77,600
2021-04-30,00,11.5,3.4,1.4,86,394
2021-04-30,01,11.2,2.5,2.1,91,562
2021-04-30,02,10.4,3.6,2.8,90,568
2021-04-30,03,9.4,7.6,4.2,89,791
2021-04-30,04,8.7,8.3,2.6,89,586
2021-04-30,05,8.8,3.5,1.2,93,614
2021-04-30,06,8.9,0.5,2.4,93,1765
2021-04-30,07,8.9,0.3,2.0,95,1419
2021-04-30,08,9.1,0.0,2.2,93,1927
2021-04-30,09,9.9,0.0,1.9,90,1966
2021-04-30,10,11.2,0.0,1.5,83,2000
2021-04-30,11,12.7,,2.2,73,2000
2021-04-30,12,14.1,,2.1,67,2000
2021-04-30,13,13.6,,3.0,69,2000
2021-04-30,14,13.8,,2.8,71,2000
2021-04-30,15,12.6,,4.2,75,1989
2021-04-30,16,13.2,0.0,2.1,75,1580
2021-04-30,17,13.2,,3.4,73,1575
2021-04-30,18,12.7,,4.0,78,1154
2021-04-30,19,12.3,,2.3,78,821
2021-04-30,20,11.9,,3.0,81,780
2021-04-30,21,11.7,,2.1,81,901
2021-04-30,22,11.3,,2.2,82,1947
2021-04-30,23,11.0,,1.6,83,1953
2021-05-01,00,10.8,,0.3,81,1959
2021-05-01,01,10.8,,2.3,83,1673
2021-05-01,02,10.5,,1.8,82,1762
2021-05-01,03,10.2,,1.9,82,1134
2021-05-01,04,10.2,,2.0,83,913
2021-05-01,05,9.9,0.0,2.0,90,577
2021-05-01,06,9.6,0.2,2.4,90,730
2021-05-01,07,9.8,0.0,2.4,90,809
2021-05-01,08,10.4,0.1,1.6,89,1228
2021-05-01,09,11.2,0.0,3.1,76,2000
2021-05-01,10,11.1,0.0,3.0,79,1992
2021-05-01,11,12.0,0.0,1.8,65,2000
2021-05-01,12,13.5,,3.6,50,2000
2021-05-01,13,15.2,,3.4,49,2000
2021-05-01,14,11.7,1.4,1.3,66,1436
2021-05-01,15,9.3,4.5,4.2,86,442
2021-05-01,16,10.0,0.8,3.6,87,1752
2021-05-01,17,10.4,0.3,3.0,84,2000
2021-05-01,18,9.9,0.0,3.0,84,2000
2021-05-01,19,9.8,0.0,3.2,78,2000
2021-05-01,20,9.7,,2.9,78,2000
2021-05-01,21,9.2,,1.5,87,1736
2021-05-01,22,8.8,0.2,2.7,91,2000
2021-05-01,23,8.6,0.2,2.6,92,2000
2021-05-02,00,8.5,0.3,2.1,91,1993
2021-05-02,01,7.8,0.7,3.8,93,1270
2021-05-02,02,7.8,1.0,3.2,96,2000
2021-05-02,03,7.8,0.0,3.9,93,2000
2021-05-02,04,7.9,,3.4,92,2000
2021-05-02,05,7.6,,2.7,92,2000
2021-05-02,06,7.4,,2.2,90,2000
2021-05-02,07,7.6,,1.1,89,2000
2021-05-02,08,8.6,,2.3,85,2000
2021-05-02,09,10.5,,1.4,78,2000
2021-05-02,10,12.3,,3.4,69,2000
2021-05-02,11,14.0,,3.8,59,2000
2021-05-02,12,15.6,,3.2,53,2000
2021-05-02,13,17.0,,2.7,50,2000
2021-05-02,14,17.9,,3.1,46,2000
2021-05-02,15,18.5,,3.7,46,2000
2021-05-02,16,18.4,,3.8,52,2000
2021-05-02,17,17.8,,4.3,46,2000
2021-05-02,18,16.1,,5.2,46,2000
2021-05-02,19,14.8,,3.3,54,2000
2021-05-02,20,13.4,,2.7,57,2000
2021-05-02,21,12.6,,3.0,64,2000
2021-05-02,22,11.9,,2.4,67,2000
2021-05-02,23,11.3,,2.6,68,2000
2021-05-03,00,10.8,,2.5,73,2000
2021-05-03,01,10.2,,1.5,78,2000
2021-05-03,02,9.5,,1.8,83,1631
2021-05-03,03,9.0,,1.0,83,1571
2021-05-03,04,8.9,,1.5,84,1571
2021-05-03,05,8.8,,1.5,85,1555
2021-05-03,06,8.4,,1.0,86,1591
2021-05-03,07,8.8,,0.7,85,1770
2021-05-03,08,10.9,,1.2,78,1824
2021-05-03,09,12.8,,1.5,65,2000
2021-05-03,10,14.5,,2.4,57,2000
2021-05-03,11,16.2,,2.6,48,2000
2021-05-03,12,17.9,,2.2,39,2000
2021-05-03,13,18.8,,3.3,33,2000
2021-05-03,14,19.4,,2.9,32,2000
2021-05-03,15,19.8,,3.0,32,2000
2021-05-03,16,19.8,,3.8,30,2000
2021-05-03,17,19.5,,3.7,36,2000
2021-05-03,18,17.9,,2.9,41,2000
2021-05-03,19,16.6,,3.2,44,2000
2021-05-03,20,15.2,,2.1,49,2000
2021-05-03,21,14.2,,2.1,51,2000
2021-05-03,22,13.5,,1.8,54,2000
2021-05-03,23,12.9,,1.9,60,2000
2021-05-04,00,12.5,,1.7,54,2000
2021-05-04,01,12.2,,0.6,56,2000
2021-05-04,02,12.0,,1.2,62,2000
2021-05-04,03,11.4,,1.7,64,2000
2021-05-04,04,11.5,,1.9,65,2000
2021-05-04,05,11.8,,2.6,66,2000
2021-05-04,06,12.4,,2.3,63,2000
2021-05-04,07,12.6,0.0,2.2,63,2000
2021-05-04,08,12.5,0.2,2.6,72,2000
2021-05-04,09,12.7,0.0,3.1,74,1892
2021-05-04,10,12.1,1.3,2.5,85,1571
2021-05-04,11,12.7,0.0,2.9,86,1947
2021-05-04,12,13.8,0.0,2.2,82,1943
2021-05-04,13,15.2,0.0,2.7,77,1984
2021-05-04,14,15.3,0.0,2.6,77,1996
2021-05-04,15,14.8,3.1,1.6,88,230
2021-05-04,16,14.6,2.7,2.1,92,348
2021-05-04,17,15.3,0.6,1.6,95,300
2021-05-04,18,15.5,0.1,1.2,95,392
2021-05-04,19,15.7,0.3,1.3,94,392
2021-05-04,20,15.8,1.5,1.3,97,131
2021-05-04,21,15.8,3.1,0.9,98,61
2021-05-04,22,14.7,3.2,4.2,98,243
2021-05-04,23,14.3,2.5,3.6,100,298
2021-05-05,00,13.9,1.0,2.8,97,608
2021-05-05,01,13.6,0.1,1.9,91,2000
2021-05-05,02,13.5,,3.4,95,2000
2021-05-05,03,12.5,,3.2,91,2000
2021-05-05,04,11.8,,3.4,91,2000
2021-05-05,05,10.9,,2.7,91,2000
2021-05-05,06,10.5,,3.3,92,2000
2021-05-05,07,10.8,,2.7,91,2000
2021-05-05,08,12.0,,3.5,87,2000
2021-05-05,09,12.7,,3.8,83,2000
2021-05-05,10,13.8,,4.5,72,2000
2021-05-05,11,15.0,,4.4,65,2000
2021-05-05,12,17.0,,4.6,56,2000
2021-05-05,13,17.4,,5.5,50,2000
2021-05-05,14,17.9,,5.3,46,2000
2021-05-05,15,18.0,,5.4,38,2000
2021-05-05,16,18.2,,5.4,35,2000
2021-05-05,17,17.7,,5.5,33,2000
2021-05-05,18,16.7,,4.7,36,2000
2021-05-05,19,14.9,,3.1,44,2000
2021-05-05,20,13.7,,2.8,44,2000
2021-05-05,21,12.8,,2.2,51,2000
2021-05-05,22,12.3,,1.7,57,2000
2021-05-05,23,11.4,,1.1,59,2000
2021-05-06,00,10.7,,0.6,68,2000
2021-05-06,01,10.2,,0.2,69,2000
2021-05-06,02,9.7,,0.7,69,2000
2021-05-06,03,9.3,,1.4,72,2000
2021-05-06,04,8.8,,1.6,71,2000
2021-05-06,05,8.3,,1.8,72,2000
2021-05-06,06,7.9,,1.9,76,2000
2021-05-06,07,9.0,,1.5,73,2000
2021-05-06,08,11.7,,2.8,60,2000
2021-05-06,09,14.4,,2.8,49,2000
2021-05-06,10,16.6,,2.7,39,2000
2021-05-06,11,18.4,,1.3,38,2000
2021-05-06,12,20.4,,3.1,33,2000
2021-05-06,13,22.1,,2.6,33,2000
2021-05-06,14,22.7,,4.0,36,2000
2021-05-06,15,22.2,,4.7,41,2000
2021-05-06,16,21.6,,5.1,36,2000
2021-05-06,17,20.2,,4.1,29,2000
2021-05-06,18,19.8,,3.7,29,2000
2021-05-06,19,19.0,,3.0,31,2000
2021-05-06,20,18.0,,3.6,31,2000
2021-05-06,21,17.1,,2.6,32,2000
2021-05-06,22,16.2,,1.3,35,2000
2021-05-06,23,14.9,,1.7,42,2000
2021-05-07,00,14.7,,0.7,39,2000
2021-05-07,01,14.3,,0.6,42,2000
2021-05-07,02,13.6,,1.4,44,2000
2021-05-07,03,13.4,,2.2,46,2000
2021-05-07,04,13.8,,1.3,49,2000
2021-05-07,05,14.5,,1.1,46,2000
2021-05-07,06,15.0,,2.3,44,2000
2021-05-07,07,15.6,,1.4,48,2000
2021-05-07,08,16.2,,2.7,50,2000
2021-05-07,09,16.5,,4.4,62,2000
2021-05-07,10,15.0,8.5,3.3,93,216
2021-05-07,11,14.1,0.3,4.9,81,1140
2021-05-07,12,15.2,,5.2,62,955
2021-05-07,13,16.5,,5.9,50,616
2021-05-07,14,16.6,,6.1,50,490
2021-05-07,15,16.9,,4.4,53,482
2021-05-07,16,16.8,,5.0,55,499
2021-05-07,17,16.3,,4.8,57,471
2021-05-07,18,15.4,,3.9,63,444
2021-05-07,19,13.7,,6.0,70,419
2021-05-07,20,12.8,,3.9,72,224
2021-05-07,21,12.3,,2.5,72,327
2021-05-07,22,11.7,,2.5,75,227
2021-05-07,23,11.2,,2.7,76,202
2021-05-08,00,10.7,,2.7,80,128
2021-05-08,01,10.5,,2.2,81,217
2021-05-08,02,10.2,,0.6,79,397
2021-05-08,03,10.0,,2.1,80,451
2021-05-08,04,9.4,,1.0,81,432
2021-05-08,05,9.2,,0.7,83,449
2021-05-08,06,8.9,,1.4,84,471
2021-05-08,07,9.8,,1.9,81,539
2021-05-08,08,11.7,,2.5,73,523
2021-05-08,09,13.8,,1.8,65,563
2021-05-08,10,15.6,,2.3,54,724
2021-05-08,11,17.3,,3.9,50,863
2021-05-08,12,18.7,,4.8,47,994
2021-05-08,13,19.6,,6.0,42,1207
2021-05-08,14,20.4,,6.0,39,1612
2021-05-08,15,20.5,,6.5,37,1283
2021-05-08,16,19.6,,8.3,43,1268
2021-05-08,17,18.0,,6.1,53,1153
2021-05-08,18,16.4,,5.6,65,1049
2021-05-08,19,15.1,,4.6,72,958
2021-05-08,20,14.1,,2.5,77,539
2021-05-08,21,13.4,,2.6,83,651
2021-05-08,22,13.2,,2.6,80,553
2021-05-08,23,13.0,,3.4,76,583
2021-05-09,00,12.7,,2.6,68,878
2021-05-09,01,12.0,,2.2,67,2000
2021-05-09,02,11.5,,1.4,64,2000
2021-05-09,03,11.2,,2.0,68,2000
2021-05-09,04,10.8,,1.6,76,2000
2021-05-09,05,10.2,,1.4,82,2000
2021-05-09,06,10.1,,1.8,85,2000
2021-05-09,07,10.9,,1.9,85,2000
2021-05-09,08,13.1,,2.7,74,2000
2021-05-09,09,15.5,,2.9,57,2000
2021-05-09,10,17.9,,5.2,41,2000
2021-05-09,11,19.0,,5.4,36,2000
2021-05-09,12,20.1,,6.1,32,2000
2021-05-09,13,20.6,,5.9,31,2000
2021-05-09,14,20.9,,6.6,29,2000
2021-05-09,15,21.0,,6.0,29,2000
2021-05-09,16,21.6,,4.5,26,2000
2021-05-09,17,21.1,,4.7,27,2000
2021-05-09,18,19.8,,4.2,33,2000
2021-05-09,19,17.6,,3.3,37,2000
2021-05-09,20,16.3,,1.9,42,2000
2021-05-09,21,15.1,,2.4,46,2000
2021-05-09,22,14.2,,2.0,52,2000
2021-05-09,23,13.4,,1.6,56,2000
2021-05-10,00,12.8,,1.6,60,2000
